Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numentaWithoutSpatial,standard,realTweets/Twitter_volume_AAPL.csv,0.5126953125,1.2603373519089085,5,13558,6,1583,15902
numentaWithoutSpatial,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.5126953125,0.6059228442696973,1,3022,3,402,4032
numentaWithoutSpatial,standard,realAdExchange/exchange-3_cpm_results.csv,0.5126953125,0.7475153267253387,1,1154,1,152,1538
numentaWithoutSpatial,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.5126953125,0.9557243133869362,5,3085,0,338,4032
numentaWithoutSpatial,standard,realAWSCloudwatch/grok_asg_anomaly.csv,0.5126953125,1.9919015444749388,6,3455,8,459,4621
numentaWithoutSpatial,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.5126953125,-0.14198431716872828,1,3026,0,401,4032
numentaWithoutSpatial,standard,realKnownCause/ec2_request_latency_system_failure.csv,0.5126953125,1.9853809955625692,3,3082,0,343,4032
numentaWithoutSpatial,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.5126953125,1.7087341608971403,2,3026,0,400,4032
numentaWithoutSpatial,standard,artificialWithAnomaly/art_daily_nojump.csv,0.5126953125,-1.2783514659208146,0,3022,3,403,4032
numentaWithoutSpatial,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.5126953125,-0.4632010331259804,22,15788,13,1477,18050
numentaWithoutSpatial,standard,realTweets/Twitter_volume_AMZN.csv,0.5126953125,-0.7753270757199566,3,13496,5,1577,15831
numentaWithoutSpatial,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.5126953125,0.7331696527946401,3,3021,4,400,4032
numentaWithoutSpatial,standard,artificialNoAnomaly/art_flatline.csv,0.5126953125,0.0,0,3428,0,0,4032
numentaWithoutSpatial,standard,realTweets/Twitter_volume_PFE.csv,0.5126953125,2.9117764355881333,8,13514,6,1580,15858
numentaWithoutSpatial,standard,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.5126953125,0.6611311812283609,4,3022,1,401,4032
numentaWithoutSpatial,standard,realTraffic/TravelTime_387.csv,0.5126953125,-1.6975658202116108,1,1872,4,248,2500
numentaWithoutSpatial,standard,realKnownCause/ambient_temperature_system_failure.csv,0.5126953125,1.424758605584272,3,5788,3,723,7267
numentaWithoutSpatial,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.5126953125,-0.33,0,3425,3,0,4032
numentaWithoutSpatial,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.5126953125,0.6389086704377245,4,3023,2,399,4032
numentaWithoutSpatial,standard,realAdExchange/exchange-2_cpm_results.csv,0.5126953125,-2.11,0,1218,1,162,1624
numentaWithoutSpatial,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.5126953125,0.40478814652422657,6,3020,5,397,4032
numentaWithoutSpatial,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.5126953125,-0.33,0,3425,3,0,4032
numentaWithoutSpatial,standard,artificialNoAnomaly/art_noisy.csv,0.5126953125,0.0,0,3428,0,0,4032
numentaWithoutSpatial,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.5126953125,0.8553262996215624,1,3025,0,402,4032
numentaWithoutSpatial,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.5126953125,1.4145319144793997,3,3024,2,399,4032
numentaWithoutSpatial,standard,realTweets/Twitter_volume_UPS.csv,0.5126953125,-0.047681279249855546,7,13525,6,1578,15866
numentaWithoutSpatial,standard,realKnownCause/machine_temperature_system_failure.csv,0.5126953125,2.7207577987206513,8,19671,6,2260,22695
numentaWithoutSpatial,standard,realAdExchange/exchange-3_cpc_results.csv,0.5126953125,-1.162453402621769,1,1155,0,152,1538
numentaWithoutSpatial,standard,realTweets/Twitter_volume_CRM.csv,0.5126953125,0.7195824617003694,2,13559,0,1591,15902
numentaWithoutSpatial,standard,realTraffic/speed_7578.csv,0.5126953125,1.3248437596183757,3,839,3,113,1127
numentaWithoutSpatial,standard,realAdExchange/exchange-4_cpc_results.csv,0.5126953125,-1.2567897928551468,1,1231,1,164,1643
numentaWithoutSpatial,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.5126953125,0.8589086704377245,2,3025,0,401,4032
numentaWithoutSpatial,standard,realTweets/Twitter_volume_IBM.csv,0.5126953125,-0.5450052160869236,3,13531,22,1587,15893
numentaWithoutSpatial,standard,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.5126953125,0.0,0,3428,0,0,4032
numentaWithoutSpatial,standard,realTraffic/speed_t4013.csv,0.5126953125,1.9846249146536796,4,1871,0,246,2495
numentaWithoutSpatial,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.5126953125,-1.1227690096501497,1,3023,0,404,4032
numentaWithoutSpatial,standard,realTweets/Twitter_volume_CVS.csv,0.5126953125,2.419198620204856,6,13574,3,1520,15853
numentaWithoutSpatial,standard,realAdExchange/exchange-4_cpm_results.csv,0.5126953125,-2.4790998811057516,1,1230,3,163,1643
Totals,,,,25.000495451997686,163,299188,159,33332,365558
